ts,price_per_mwh,load_mw,renewable_mw
2024-03-16 07:00:00,80.93,9687.3,151.4
2024-03-16 08:00:00,63.1,8922.5,318.6
2024-03-16 09:00:00,79.06,9334.3,279.5
2024-03-16 10:00:00,78.23,9292.9,305.0
2024-03-16 11:00:00,70.9,8720.0,347.5
2024-03-16 12:00:00,78.02,8836.6,362.4
2024-03-16 13:00:00,59.14,9144.2,1149.1
2024-03-16 14:00:00,65.97,8984.9,1003.0
2024-03-16 15:00:00,68.96,9650.3,798.7
2024-03-16 16:00:00,98.56,10574.5,686.6
2024-03-16 17:00:00,105.42,10665.1,307.1
2024-03-16 18:00:00,103.67,10517.9,47.9
2024-03-16 19:00:00,102.77,10257.4,47.9
2024-03-16 20:00:00,488.69,9606.9,47.9
2024-03-16 21:00:00,58.17,8606.1,414.7
2024-03-16 22:00:00,51.53,7296.4,363.6
2024-03-16 23:00:00,43.67,7010.8,110.3
2024-03-17 00:00:00,41.82,6552.2,308.4
2024-03-17 01:00:00,46.28,6499.9,47.8
2024-03-17 02:00:00,42.68,6556.0,47.8
2024-03-17 03:00:00,46.26,7061.1,47.8
2024-03-17 04:00:00,60.46,7844.2,138.6
2024-03-17 05:00:00,64.22,8527.1,47.8
2024-03-17 06:00:00,51.2,8476.2,1081.7
2024-03-17 07:00:00,56.5,9324.4,1035.3
2024-03-17 08:00:00,56.96,9585.1,1962.6
2024-03-17 09:00:00,54.26,9290.1,2363.0
2024-03-17 10:00:00,48.85,8807.3,3188.3
2024-03-17 11:00:00,36.18,8683.4,3419.1
2024-03-17 12:00:00,53.24,8999.4,2457.2
2024-03-17 13:00:00,65.45,9045.8,1295.2
2024-03-17 14:00:00,65.35,9509.1,1428.8
2024-03-17 15:00:00,74.12,9941.0,1739.2
2024-03-17 16:00:00,79.28,10497.5,1256.9
2024-03-17 17:00:00,84.6,10124.0,1202.9
2024-03-17 18:00:00,89.99,10617.0,962.1
2024-03-17 19:00:00,96.87,10091.4,131.2
2024-03-17 20:00:00,79.84,9395.9,77.8
2024-03-17 21:00:00,61.43,8612.4,47.8
2024-03-17 22:00:00,52.46,7621.9,166.2
2024-03-17 23:00:00,41.73,6969.7,1020.5
2024-03-18 00:00:00,36.29,7239.9,1284.4
2024-03-18 01:00:00,34.16,7201.0,1629.1
2024-03-18 02:00:00,38.63,7570.3,1524.0
2024-03-18 03:00:00,38.83,7831.0,1035.7
2024-03-18 04:00:00,59.8,9345.3,949.4
2024-03-18 05:00:00,68.62,9559.8,690.6
2024-03-18 06:00:00,78.48,10305.6,696.9
2024-03-18 07:00:00,89.35,10632.4,803.4
2024-03-18 08:00:00,81.21,10075.3,613.8
2024-03-18 09:00:00,61.2,10070.0,1504.7
2024-03-18 10:00:00,70.91,10668.4,1912.2
2024-03-18 11:00:00,63.86,10176.3,2001.8
2024-03-18 12:00:00,72.88,9939.1,1091.5
2024-03-18 13:00:00,71.72,10267.3,2286.4
2024-03-18 14:00:00,77.53,10989.7,2270.4
2024-03-18 15:00:00,100.0,11384.6,1056.4
2024-03-18 16:00:00,102.09,11020.7,581.0
2024-03-18 17:00:00,147.02,12468.1,114.8
2024-03-18 18:00:00,143.63,12308.0,47.7
2024-03-18 19:00:00,123.07,11518.0,47.7
2024-03-18 20:00:00,100.19,10305.5,47.7
2024-03-18 21:00:00,79.3,9821.5,47.7
2024-03-18 22:00:00,66.99,8518.9,47.7
2024-03-18 23:00:00,43.87,7254.4,47.7
2024-03-19 00:00:00,48.72,7084.6,47.6
2024-03-19 01:00:00,58.17,7886.6,47.6
2024-03-19 02:00:00,47.28,7616.6,47.6
2024-03-19 03:00:00,53.35,8060.8,47.6
2024-03-19 04:00:00,68.06,8694.9,47.6
2024-03-19 05:00:00,87.01,10145.8,47.6
2024-03-19 06:00:00,90.9,10388.8,47.6
2024-03-19 07:00:00,99.12,10838.4,153.8
2024-03-19 08:00:00,101.65,10523.1,343.3
2024-03-19 09:00:00,91.49,10724.9,608.2
2024-03-19 10:00:00,85.03,9915.8,441.4
2024-03-19 11:00:00,90.79,10117.2,383.9
2024-03-19 12:00:00,93.1,10182.0,513.0
2024-03-19 13:00:00,100.13,10712.2,787.5
2024-03-19 14:00:00,81.75,10723.1,1114.5
2024-03-19 15:00:00,92.09,10844.6,1281.0
2024-03-19 16:00:00,105.55,11526.7,1004.6
2024-03-19 17:00:00,96.89,11265.0,997.9
2024-03-19 18:00:00,109.68,11106.1,552.9
2024-03-19 19:00:00,120.98,11835.7,433.8
2024-03-19 20:00:00,100.55,10546.3,427.4
2024-03-19 21:00:00,70.75,9426.9,585.1
2024-03-19 22:00:00,66.88,8591.0,304.7
2024-03-19 23:00:00,58.94,7888.2,47.6
2024-03-20 00:00:00,43.92,7234.0,47.5
2024-03-20 01:00:00,46.53,7612.0,47.5
2024-03-20 02:00:00,52.95,7712.0,47.5
2024-03-20 03:00:00,57.59,8302.2,47.5
2024-03-20 04:00:00,71.35,9012.6,47.5
2024-03-20 05:00:00,72.68,9243.3,47.5
2024-03-20 06:00:00,90.58,10400.6,47.5
2024-03-20 07:00:00,75.27,9616.8,539.9
2024-03-20 08:00:00,67.05,10240.8,1139.4
2024-03-20 09:00:00,60.19,10322.2,2058.5
2024-03-20 10:00:00,51.26,9913.5,2718.5
2024-03-20 11:00:00,43.27,9911.5,3153.2
2024-03-20 12:00:00,58.4,10630.5,3497.4
2024-03-20 13:00:00,57.47,10604.8,3159.6
2024-03-20 14:00:00,62.08,10381.9,2924.6
2024-03-20 15:00:00,80.0,10874.2,2058.5
2024-03-20 16:00:00,96.71,11041.4,1285.4
2024-03-20 17:00:00,131.53,12087.8,539.9
2024-03-20 18:00:00,128.23,11823.9,47.5
2024-03-20 19:00:00,108.23,10844.5,47.5
2024-03-20 20:00:00,100.02,10676.7,47.5
2024-03-20 21:00:00,81.1,9607.0,47.5
2024-03-20 22:00:00,72.89,8606.7,47.5
2024-03-20 23:00:00,54.58,7539.0,47.5
2024-03-21 00:00:00,51.08,7025.8,47.3
2024-03-21 01:00:00,47.72,7608.9,47.3
2024-03-21 02:00:00,51.18,7583.3,47.3
2024-03-21 03:00:00,63.14,8388.0,47.3
2024-03-21 04:00:00,62.3,8785.1,47.3
2024-03-21 05:00:00,81.93,9793.0,47.3
2024-03-21 06:00:00,85.32,9649.3,47.3
2024-03-21 07:00:00,90.71,10213.4,450.8
2024-03-21 08:00:00,76.89,10025.7,1078.0
2024-03-21 09:00:00,63.31,10107.2,2080.9
2024-03-21 10:00:00,61.99,10513.5,2764.9
2024-03-21 11:00:00,46.06,9842.9,3213.6
2024-03-21 12:00:00,66.34,10270.5,3371.1
2024-03-21 13:00:00,53.64,10710.0,3213.6
2024-03-21 14:00:00,72.86,10569.5,2764.9
2024-03-21 15:00:00,69.9,11335.1,1990.0
2024-03-21 16:00:00,102.46,11640.3,1189.4
2024-03-21 17:00:00,123.35,11854.4,660.8
2024-03-21 18:00:00,124.56,12156.3,586.0
2024-03-21 19:00:00,108.61,12135.5,1020.2
2024-03-21 20:00:00,81.86,10419.6,846.5
2024-03-21 21:00:00,69.77,9190.4,452.6
2024-03-21 22:00:00,53.83,8092.9,885.3
2024-03-21 23:00:00,42.31,7765.0,1472.6
2024-03-22 00:00:00,43.42,7330.8,996.2
2024-03-22 01:00:00,44.32,7050.7,821.2
2024-03-22 02:00:00,50.11,7081.3,499.0
2024-03-22 03:00:00,46.43,8027.9,708.7
2024-03-22 04:00:00,59.82,9057.7,1143.9
2024-03-22 05:00:00,56.03,9555.4,1023.0
2024-03-22 06:00:00,64.37,10123.5,902.8
2024-03-22 07:00:00,81.37,10173.2,511.8
2024-03-22 08:00:00,105.85,10697.0,1092.1
2024-03-22 09:00:00,73.54,10378.5,1602.3
2024-03-22 10:00:00,76.89,10290.3,1870.1
2024-03-22 11:00:00,69.65,10054.1,2621.9
2024-03-22 12:00:00,74.66,10190.9,1403.9
2024-03-22 13:00:00,93.26,10363.2,1187.4
2024-03-22 14:00:00,85.61,10262.4,1169.8
2024-03-22 15:00:00,101.81,11107.1,1243.8
2024-03-22 16:00:00,98.78,11705.5,1700.8
2024-03-22 17:00:00,115.11,12197.3,1378.7
2024-03-22 18:00:00,120.39,12012.2,1289.4
2024-03-22 19:00:00,97.21,11144.6,1005.8
2024-03-22 20:00:00,98.38,10342.7,282.7
2024-03-22 21:00:00,72.35,9319.8,661.4
2024-03-22 22:00:00,52.47,8377.9,1347.0
2024-03-22 23:00:00,44.96,7496.9,1651.3
2024-03-23 00:00:00,30.75,6016.7,1744.3
2024-03-23 01:00:00,23.78,6079.7,2451.7
2024-03-23 02:00:00,31.79,6226.0,2623.2
2024-03-23 03:00:00,25.45,6522.1,2921.6
2024-03-23 04:00:00,29.72,7794.5,2966.2
2024-03-23 05:00:00,40.95,8993.2,3067.6
2024-03-23 06:00:00,44.7,9318.9,3006.9
2024-03-23 07:00:00,34.32,8809.9,3828.9
2024-03-23 08:00:00,35.97,9157.4,4182.8
2024-03-23 09:00:00,-4.55,8624.7,4616.9
2024-03-23 10:00:00,36.23,8530.7,4434.7
2024-03-23 11:00:00,33.0,8471.5,4154.5
2024-03-23 12:00:00,33.05,8751.1,5439.4
2024-03-23 13:00:00,28.48,8927.9,5897.4
2024-03-23 14:00:00,-120.0,9340.4,5047.5
2024-03-23 15:00:00,44.9,9837.8,5001.0
2024-03-23 16:00:00,47.91,9939.4,4544.8
2024-03-23 17:00:00,55.23,10363.6,4122.3
2024-03-23 18:00:00,57.28,10076.7,3915.9
2024-03-23 19:00:00,62.3,9672.0,3105.6
2024-03-23 20:00:00,48.34,8890.5,2987.3
2024-03-23 21:00:00,41.47,8454.1,2948.0
2024-03-23 22:00:00,34.81,7241.4,2475.1
2024-03-23 23:00:00,27.79,6236.8,2108.0
2024-03-24 00:00:00,22.14,6201.7,2608.5
2024-03-24 01:00:00,31.83,6044.5,1259.2
2024-03-24 02:00:00,31.77,6960.5,1377.5
2024-03-24 03:00:00,38.04,7055.6,1829.3
2024-03-24 04:00:00,42.98,7968.6,1826.9
2024-03-24 05:00:00,50.36,8664.4,2364.0
2024-03-24 06:00:00,41.45,8570.8,2203.2
2024-03-24 07:00:00,58.46,9077.7,1919.8
2024-03-24 08:00:00,56.38,9248.2,2244.8
2024-03-24 09:00:00,44.1,9033.2,2870.4
2024-03-24 10:00:00,38.05,8957.5,3743.2
2024-03-24 11:00:00,36.04,8418.9,4462.0
2024-03-24 12:00:00,41.52,8938.2,4459.9
2024-03-24 13:00:00,45.34,8827.5,4001.3
2024-03-24 14:00:00,53.64,9347.6,2564.1
2024-03-24 15:00:00,70.7,9891.2,2536.8
2024-03-24 16:00:00,70.56,10220.8,1624.8
2024-03-24 17:00:00,101.2,10438.6,501.5
2024-03-24 18:00:00,100.56,10596.9,47.0
2024-03-24 19:00:00,97.28,10265.0,47.0
2024-03-24 20:00:00,92.91,9706.3,47.0
2024-03-24 21:00:00,71.91,8266.6,251.7
2024-03-24 22:00:00,56.54,7336.1,363.6
2024-03-24 23:00:00,42.55,6778.1,594.6
2024-03-25 00:00:00,35.96,6942.1,598.7
2024-03-25 01:00:00,48.35,6835.6,795.6
2024-03-25 02:00:00,43.84,7629.6,983.7
2024-03-25 03:00:00,59.62,8091.7,730.7
2024-03-25 04:00:00,66.86,8534.1,351.8
2024-03-25 05:00:00,71.94,9656.9,888.3
2024-03-25 06:00:00,75.47,10435.0,957.1
2024-03-25 07:00:00,57.89,9768.1,1632.1
2024-03-25 08:00:00,80.9,10632.0,1507.9
2024-03-25 09:00:00,64.85,9430.9,1441.3
2024-03-25 10:00:00,92.29,9927.8,788.0
2024-03-25 11:00:00,67.89,10492.2,2677.8
2024-03-25 12:00:00,62.18,9871.5,2648.9
2024-03-25 13:00:00,72.38,10185.4,2520.7
2024-03-25 14:00:00,78.28,10729.7,1697.0
2024-03-25 15:00:00,81.3,10352.8,1498.7
2024-03-25 16:00:00,88.33,11386.4,1672.9
2024-03-25 17:00:00,112.79,11736.8,1150.7
2024-03-25 18:00:00,148.56,12447.8,418.0
2024-03-25 19:00:00,101.45,10981.6,810.6
2024-03-25 20:00:00,93.72,10413.2,46.8
2024-03-25 21:00:00,82.52,9122.1,46.8
2024-03-25 22:00:00,68.65,8021.1,46.8
2024-03-25 23:00:00,52.98,7729.9,46.8
2024-03-26 00:00:00,45.8,7036.3,46.7
2024-03-26 01:00:00,51.93,6987.1,46.7
2024-03-26 02:00:00,47.28,7385.7,46.7
2024-03-26 03:00:00,52.26,7987.2,46.7
2024-03-26 04:00:00,62.43,8710.3,46.7
2024-03-26 05:00:00,71.4,9133.5,46.7
2024-03-26 06:00:00,90.68,9906.4,46.7
2024-03-26 07:00:00,89.78,10137.7,232.4
2024-03-26 08:00:00,94.0,10059.5,188.1
2024-03-26 09:00:00,95.07,10233.3,276.4
2024-03-26 10:00:00,95.43,10099.0,374.5
2024-03-26 11:00:00,88.84,9756.1,402.2
2024-03-26 12:00:00,83.17,9905.3,419.9
2024-03-26 13:00:00,102.84,10792.6,402.2
2024-03-26 14:00:00,117.98,11133.0,351.9
2024-03-26 15:00:00,104.8,10547.0,276.4
2024-03-26 16:00:00,104.01,11026.4,496.5
2024-03-26 17:00:00,115.94,11317.6,273.6
2024-03-26 18:00:00,148.84,12136.9,46.7
2024-03-26 19:00:00,119.25,11243.9,46.7
2024-03-26 20:00:00,112.34,10586.7,46.7
2024-03-26 21:00:00,89.45,9924.3,46.7
2024-03-26 22:00:00,71.59,8257.6,46.7
2024-03-26 23:00:00,61.89,7619.0,46.7
2024-03-27 00:00:00,45.6,7124.9,46.6
2024-03-27 01:00:00,51.95,6965.1,46.6
2024-03-27 02:00:00,45.28,7723.8,46.6
2024-03-27 03:00:00,56.48,7900.3,46.6
2024-03-27 04:00:00,72.8,9171.2,46.6
2024-03-27 05:00:00,61.94,9306.1,46.6
2024-03-27 06:00:00,71.29,9819.5,46.6
2024-03-27 07:00:00,91.23,9892.0,349.9
2024-03-27 08:00:00,85.79,9986.4,302.3
2024-03-27 09:00:00,84.18,10033.7,631.4
2024-03-27 10:00:00,63.73,9275.4,1227.3
2024-03-27 11:00:00,77.32,9831.0,1611.3
2024-03-27 12:00:00,58.55,9775.5,1714.7
2024-03-27 13:00:00,100.84,10353.9,407.7
2024-03-27 14:00:00,112.94,10577.0,356.5
2024-03-27 15:00:00,99.02,10637.1,279.9
2024-03-27 16:00:00,111.08,11157.2,190.2
2024-03-27 17:00:00,130.22,11581.7,103.7
2024-03-27 18:00:00,150.06,12261.6,46.6
2024-03-27 19:00:00,111.96,11075.1,46.6
2024-03-27 20:00:00,97.89,10261.9,46.6
2024-03-27 21:00:00,82.91,9026.7,46.6
2024-03-27 22:00:00,67.46,7875.8,46.6
2024-03-27 23:00:00,53.55,7513.3,46.6
2024-03-28 00:00:00,49.21,7042.7,46.5
2024-03-28 01:00:00,52.06,7347.0,46.5
2024-03-28 02:00:00,41.7,7703.0,46.5
2024-03-28 03:00:00,61.38,8670.9,120.8
2024-03-28 04:00:00,56.08,8778.0,967.4
2024-03-28 05:00:00,70.37,9378.5,1305.3
2024-03-28 06:00:00,63.09,9552.8,1462.4
2024-03-28 07:00:00,78.82,10416.9,1527.4
2024-03-28 08:00:00,64.06,10285.2,2082.9
2024-03-28 09:00:00,63.31,10339.8,2544.6
2024-03-28 10:00:00,44.81,9642.2,3530.6
2024-03-28 11:00:00,42.22,9982.9,4158.8
2024-03-28 12:00:00,41.17,9966.1,4599.5
2024-03-28 13:00:00,45.74,10134.2,4489.3
2024-03-28 14:00:00,49.79,10208.0,4139.5
2024-03-28 15:00:00,63.51,11231.0,3325.9
2024-03-28 16:00:00,83.05,11982.5,2243.0
2024-03-28 17:00:00,102.89,11250.6,1054.4
2024-03-28 18:00:00,118.62,11965.9,748.3
2024-03-28 19:00:00,89.82,10352.2,743.4
2024-03-28 20:00:00,97.58,10675.4,366.7
2024-03-28 21:00:00,71.16,8799.6,479.1
2024-03-28 22:00:00,37.12,8094.8,1778.9
2024-03-28 23:00:00,41.45,7135.9,1712.2
2024-03-29 00:00:00,28.54,6939.5,2329.5
2024-03-29 01:00:00,37.13,7236.8,1371.3
2024-03-29 02:00:00,38.0,7037.9,1285.2
2024-03-29 03:00:00,41.38,7984.4,1654.5
2024-03-29 04:00:00,54.02,8643.0,1670.2
2024-03-29 05:00:00,66.45,9878.9,1441.7
2024-03-29 06:00:00,72.33,10047.2,1445.1
2024-03-29 07:00:00,56.74,9821.6,2392.5
2024-03-29 08:00:00,44.85,10081.6,3970.8
2024-03-29 09:00:00,41.91,10591.7,5100.1
2024-03-29 10:00:00,29.5,10174.8,5782.8
2024-03-29 11:00:00,36.35,9585.4,6322.0
2024-03-29 12:00:00,38.41,9804.1,5216.8
2024-03-29 13:00:00,39.0,9998.9,4479.5
2024-03-29 14:00:00,46.86,10230.9,3975.5
2024-03-29 15:00:00,50.48,10265.1,3266.8
2024-03-29 16:00:00,68.66,11034.3,2633.8
2024-03-29 17:00:00,94.35,12096.7,2372.2
2024-03-29 18:00:00,76.25,11553.3,2187.8
2024-03-29 19:00:00,90.54,11270.5,1952.2
2024-03-29 20:00:00,68.08,10486.5,2012.4
2024-03-29 21:00:00,64.87,9921.1,1659.5
2024-03-29 22:00:00,48.15,8208.4,1464.7
2024-03-29 23:00:00,35.7,7655.4,1732.3
2024-03-30 00:00:00,30.24,6022.8,1910.3
2024-03-30 01:00:00,23.09,6150.0,1726.6
2024-03-30 02:00:00,36.68,6546.7,1850.4
2024-03-30 03:00:00,29.33,6922.5,1829.9
2024-03-30 04:00:00,41.38,7660.5,1468.5
2024-03-30 05:00:00,46.36,8502.0,1419.3
2024-03-30 06:00:00,54.11,8500.0,1592.3
2024-03-30 07:00:00,42.17,8939.6,2294.0
2024-03-30 08:00:00,56.23,9170.0,2552.2
2024-03-30 09:00:00,50.68,8665.5,3538.9
2024-03-30 10:00:00,-6.24,9034.0,4339.7
2024-03-30 11:00:00,27.95,8673.8,4172.3
2024-03-30 12:00:00,42.83,8635.0,3332.8
2024-03-30 13:00:00,38.54,8309.2,3991.8
2024-03-30 14:00:00,42.19,9028.2,3968.9
2024-03-30 15:00:00,54.51,9606.6,2774.0
2024-03-30 16:00:00,71.81,10407.6,2257.2
2024-03-30 17:00:00,91.98,10370.2,710.1
2024-03-30 18:00:00,89.39,10608.4,681.4
2024-03-30 19:00:00,76.3,9566.7,617.6
2024-03-30 20:00:00,79.63,9134.1,378.9
2024-03-30 21:00:00,62.54,8466.8,538.9
2024-03-30 22:00:00,48.91,7013.6,209.7
2024-03-30 23:00:00,38.69,6696.7,431.9
2024-03-31 00:00:00,42.18,6253.8,413.1
2024-03-31 01:00:00,41.15,6235.4,46.1
2024-03-31 02:00:00,42.7,6465.2,46.1
2024-03-31 03:00:00,49.83,6862.0,46.1
2024-03-31 04:00:00,54.41,8100.0,46.1
2024-03-31 05:00:00,67.31,8419.5,46.1
2024-03-31 06:00:00,69.83,8778.4,46.1
2024-03-31 07:00:00,66.64,8809.1,632.3
2024-03-31 08:00:00,55.47,8969.3,1519.9
2024-03-31 09:00:00,51.65,8909.2,2667.3
2024-03-31 10:00:00,40.99,8831.7,2555.2
2024-03-31 11:00:00,43.31,8825.8,2943.7
2024-03-31 12:00:00,47.95,8455.4,2238.5
2024-03-31 13:00:00,42.81,8434.0,3115.3
2024-03-31 14:00:00,58.81,9133.2,2346.9
2024-03-31 15:00:00,48.84,8982.6,2283.8
2024-03-31 16:00:00,79.14,9771.8,1044.4
2024-03-31 17:00:00,86.21,10018.3,649.2
2024-03-31 18:00:00,92.49,10389.9,458.0
2024-03-31 19:00:00,101.51,10493.8,514.7
2024-03-31 20:00:00,61.29,8614.8,617.4
2024-03-31 21:00:00,67.83,8705.5,533.7
2024-03-31 22:00:00,48.83,7139.1,957.0
2024-03-31 23:00:00,31.42,6561.4,1200.6
2024-04-01 00:00:00,33.09,6643.5,1277.2
2024-04-01 01:00:00,43.86,7221.6,1243.0
2024-04-01 02:00:00,46.47,7412.6,609.2
2024-04-01 03:00:00,59.07,8002.7,45.9
2024-04-01 04:00:00,60.27,8212.7,45.9
2024-04-01 05:00:00,74.81,9389.3,309.4
2024-04-01 06:00:00,86.13,10102.4,80.2
2024-04-01 07:00:00,85.19,10041.4,422.5
2024-04-01 08:00:00,83.44,10515.7,953.1
2024-04-01 09:00:00,85.81,10393.3,765.1
2024-04-01 10:00:00,55.32,9704.5,2286.5
2024-04-01 11:00:00,60.05,10259.6,2454.9
2024-04-01 12:00:00,78.1,9830.6,906.4
2024-04-01 13:00:00,85.39,10017.6,846.8
2024-04-01 14:00:00,79.16,10359.9,1453.8
2024-04-01 15:00:00,86.04,10770.2,1243.6
2024-04-01 16:00:00,92.24,10305.2,524.0
2024-04-01 17:00:00,122.8,11470.9,170.3
2024-04-01 18:00:00,116.94,11133.8,45.9
2024-04-01 19:00:00,134.17,11777.9,45.9
2024-04-01 20:00:00,107.78,10866.2,45.9
2024-04-01 21:00:00,80.26,9476.1,45.9
2024-04-01 22:00:00,57.89,8093.0,45.9
2024-04-01 23:00:00,47.69,7140.0,45.9
2024-04-02 00:00:00,49.98,6785.7,45.8
2024-04-02 01:00:00,48.59,7403.8,45.8
2024-04-02 02:00:00,47.57,7233.2,45.8
2024-04-02 03:00:00,53.1,7434.0,45.8
2024-04-02 04:00:00,72.31,8968.6,45.8
2024-04-02 05:00:00,81.26,9768.1,45.8
2024-04-02 06:00:00,97.55,10319.4,45.8
2024-04-02 07:00:00,88.69,10404.5,289.0
2024-04-02 08:00:00,81.48,10500.2,1179.3
2024-04-02 09:00:00,64.16,10044.8,1906.4
2024-04-02 10:00:00,61.67,9257.4,1618.4
2024-04-02 11:00:00,81.7,9777.1,672.8
2024-04-02 12:00:00,63.13,9977.7,2226.2
2024-04-02 13:00:00,61.84,9939.5,2568.9
2024-04-02 14:00:00,68.3,10249.9,2358.2
2024-04-02 15:00:00,65.32,10413.4,2012.2
2024-04-02 16:00:00,82.28,10827.2,1429.9
2024-04-02 17:00:00,118.6,12143.6,1201.4
2024-04-02 18:00:00,124.91,12233.9,548.2
2024-04-02 19:00:00,102.25,11203.7,669.6
2024-04-02 20:00:00,97.06,10436.6,601.4
2024-04-02 21:00:00,69.96,8947.7,261.4
2024-04-02 22:00:00,60.85,8289.7,322.1
2024-04-02 23:00:00,54.17,7733.7,321.1
2024-04-03 00:00:00,43.97,6589.7,275.7
2024-04-03 01:00:00,43.97,7077.3,284.2
2024-04-03 02:00:00,47.37,7488.9,336.4
2024-04-03 03:00:00,58.01,8107.4,690.0
2024-04-03 04:00:00,60.99,9107.7,500.3
2024-04-03 05:00:00,189.41,9895.7,59.6
2024-04-03 06:00:00,74.82,9739.0,340.6
2024-04-03 07:00:00,77.05,10270.6,1016.5
2024-04-03 08:00:00,65.27,10137.3,1638.9
2024-04-03 09:00:00,72.83,9816.3,1388.5
2024-04-03 10:00:00,82.22,9929.9,964.6
2024-04-03 11:00:00,73.84,9943.0,1304.1
2024-04-03 12:00:00,64.17,9836.3,1824.6
2024-04-03 13:00:00,73.2,9694.0,1625.8
2024-04-03 14:00:00,78.52,10139.4,1122.1
2024-04-03 15:00:00,95.57,10552.8,649.9
2024-04-03 16:00:00,101.37,10855.8,661.3
2024-04-03 17:00:00,118.73,11590.8,383.1
2024-04-03 18:00:00,125.45,11701.1,275.6
2024-04-03 19:00:00,131.4,11507.5,62.3
2024-04-03 20:00:00,95.54,10059.9,45.7
2024-04-03 21:00:00,74.17,9038.7,244.0
2024-04-03 22:00:00,68.1,8492.8,45.7
2024-04-03 23:00:00,51.87,7293.0,94.2
2024-04-04 00:00:00,43.14,6896.9,924.1
2024-04-04 01:00:00,41.0,6927.6,1003.6
2024-04-04 02:00:00,45.7,7602.8,720.0
2024-04-04 03:00:00,57.66,8242.7,1167.0
2024-04-04 04:00:00,52.73,8949.2,1284.9
2024-04-04 05:00:00,60.16,9312.1,1108.2
2024-04-04 06:00:00,73.34,9529.1,771.7
2024-04-04 07:00:00,88.29,10624.3,860.8
2024-04-04 08:00:00,69.72,10347.8,1679.5
2024-04-04 09:00:00,57.46,9846.4,2337.0
2024-04-04 10:00:00,68.3,10247.1,1965.9
2024-04-04 11:00:00,53.22,9568.1,3035.7
2024-04-04 12:00:00,56.54,10162.9,3208.8
2024-04-04 13:00:00,58.13,10375.0,3135.4
2024-04-04 14:00:00,55.98,9975.2,3451.4
2024-04-04 15:00:00,57.98,10860.9,3847.2
2024-04-04 16:00:00,72.26,11372.5,3199.1
2024-04-04 17:00:00,95.61,12355.2,2483.2
2024-04-04 18:00:00,67.89,11273.0,2936.9
2024-04-04 19:00:00,73.18,11632.7,3306.5
2024-04-04 20:00:00,57.42,10307.3,3562.6
2024-04-04 21:00:00,42.01,8835.2,3651.4
2024-04-04 22:00:00,28.12,8066.6,3650.0
2024-04-04 23:00:00,27.84,7313.0,3566.1
2024-04-05 00:00:00,20.86,6656.4,3332.3
2024-04-05 01:00:00,28.97,7013.2,2758.6
2024-04-05 02:00:00,32.9,7546.7,2983.9
2024-04-05 03:00:00,36.7,8001.2,2414.6
2024-04-05 04:00:00,43.08,8499.6,2649.0
2024-04-05 05:00:00,49.8,9241.9,2531.0
2024-04-05 06:00:00,57.95,9761.4,2180.1
2024-04-05 07:00:00,47.71,10086.4,3320.0
2024-04-05 08:00:00,55.63,10400.5,3738.3
2024-04-05 09:00:00,51.82,10041.4,4484.1
2024-04-05 10:00:00,38.11,9392.1,4846.3
2024-04-05 11:00:00,32.58,9538.3,5603.7
2024-04-05 12:00:00,6.78,9776.3,4517.1
2024-04-05 13:00:00,41.58,10245.8,6074.7
2024-04-05 14:00:00,52.37,10633.7,4456.8
2024-04-05 15:00:00,53.21,11217.0,4712.1
2024-04-05 16:00:00,62.12,11129.6,3363.0
2024-04-05 17:00:00,66.35,11691.8,4074.1
2024-04-05 18:00:00,60.31,11001.2,4147.8
2024-04-05 19:00:00,59.5,11271.2,4079.5
2024-04-05 20:00:00,48.76,9946.7,4134.7
2024-04-05 21:00:00,42.74,9138.6,3969.2
2024-04-05 22:00:00,39.0,8811.3,4069.7
2024-04-05 23:00:00,21.61,7362.0,3775.1
2024-04-06 00:00:00,9.53,5879.4,3998.1
2024-04-06 01:00:00,12.2,6174.8,4038.0
2024-04-06 02:00:00,17.62,6340.8,3653.1
2024-04-06 03:00:00,17.43,6773.9,3786.9
2024-04-06 04:00:00,27.25,8064.3,3896.3
2024-04-06 05:00:00,36.96,8411.2,3612.2
2024-04-06 06:00:00,31.32,8660.1,3437.1
2024-04-06 07:00:00,31.48,8694.7,4005.2
2024-04-06 08:00:00,28.56,8754.6,4764.2
2024-04-06 09:00:00,45.17,9149.3,4171.4
2024-04-06 10:00:00,34.27,8687.3,4736.8
2024-04-06 11:00:00,27.32,7730.1,5024.3
2024-04-06 12:00:00,26.93,9161.0,6021.2
2024-04-06 13:00:00,29.27,8749.7,5570.4
2024-04-06 14:00:00,15.73,9078.6,6738.6
2024-04-06 15:00:00,29.03,9655.1,6842.5
2024-04-06 16:00:00,32.85,9869.1,6115.5
2024-04-06 17:00:00,35.73,10260.0,5641.7
2024-04-06 18:00:00,46.52,9970.9,4830.6
2024-04-06 19:00:00,38.87,9409.3,4574.8
2024-04-06 20:00:00,40.73,9099.7,4286.1
2024-04-06 21:00:00,37.46,8383.7,3776.0
2024-04-06 22:00:00,36.75,6953.6,3540.8
2024-04-06 23:00:00,20.2,6265.3,3147.6
2024-04-07 00:00:00,19.63,6242.4,3329.5
2024-04-07 01:00:00,19.27,6002.5,2928.9
2024-04-07 02:00:00,20.67,6346.5,2677.2
2024-04-07 03:00:00,28.07,6880.8,2672.0
2024-04-07 04:00:00,31.05,7553.2,3320.1
